EstablishmentID	InspectionID	EstablishmentName	PlaceName	Address	Address2	City	State	Zip	TypeDescription	Latitude	Longitude	InspectionDate	Score	Grade	NameSearch	Intersection
33823	1014915	MCDONALD'S	 	2720 W BROADWAY		LOUISVILLE	KY	40211	FOOD SERVICE	38.2490000	-85.7979000	2014-06-05 00:00:00	94	A	MCDONALDS	
33823	1057345	MCDONALD'S	 	2720 W BROADWAY		LOUISVILLE	KY	40211	FOOD SERVICE	38.2490000	-85.7979000	2014-10-28 00:00:00	92	A	MCDONALDS	
33823	1089110	MCDONALD'S	 	2720 W BROADWAY		LOUISVILLE	KY	40211	FOOD SERVICE	38.2490000	-85.7979000	2015-03-26 00:00:00	95	A	MCDONALDS	
33824	1051582	TACO BELL #2477	 	110 E BROADWAY		LOUISVILLE	KY	40203	FOOD SERVICE	38.2452320	-85.7527150	2014-10-07 00:00:00	95	A	TACOBELL	
33824	1089518	TACO BELL #2477	 	110 E BROADWAY		LOUISVILLE	KY	40203	FOOD SERVICE	38.2452320	-85.7527150	2015-03-27 00:00:00	96	A	TACOBELL	
33826	1059940	211 CLOVER LANE	 	211 CLOVER LANE		LOUISVILLE	KY	40207	FOOD SERVICE	38.2565000	-85.6499000	2014-11-07 00:00:00	94	A	CLOVERLANE	
33830	1044032	MANUAL STADIUM HOME CONCESSON	 	1230 E BURNETT AVE		LOUISVILLE	KY	40217	FOOD SERVICE	38.2206000	-85.7370000	2014-09-12 00:00:00	91	A	MANUALSTADIUMHOMECONCESSON	
33830	1052099	MANUAL STADIUM HOME CONCESSON	 	1230 E BURNETT AVE		LOUISVILLE	KY	40217	FOOD SERVICE	38.2206000	-85.7370000	2014-10-10 00:00:00	96	A	MANUALSTADIUMHOMECONCESSON	
33836	1026272	KROGER L-327	 	2710 W. BROADWAY		LOUISVILLE	KY	40211	RETAIL-FOOD  10,001 SQ FT OR OVER	38.2486000	-85.7970000	2014-07-10 00:00:00	95	A	KROGERL	
33836	1026273	KROGER L-327	 	2710 W. BROADWAY		LOUISVILLE	KY	40211	RETAIL-FOOD  10,001 SQ FT OR OVER	38.2486000	-85.7970000	2014-07-10 00:00:00	95		KROGERL	
33836	1074053	KROGER L-327	 	2710 W. BROADWAY		LOUISVILLE	KY	40211	RETAIL-FOOD  10,001 SQ FT OR OVER	38.2486000	-85.7970000	2015-01-09 00:00:00	96	A	KROGERL	
33836	1074054	KROGER L-327	 	2710 W. BROADWAY		LOUISVILLE	KY	40211	RETAIL-FOOD  10,001 SQ FT OR OVER	38.2486000	-85.7970000	2015-01-09 00:00:00	98		KROGERL	
33839	1027323	JADE PALACE RESTAURANT	 	1109 HERR LANE		LOUISVILLE	KY	40222	FOOD SERVICE	38.2663000	-85.6116000	2014-07-14 00:00:00	97	A	JADEPALACERESTAURANT	
33839	1078702	JADE PALACE RESTAURANT	 	1109 HERR LANE		LOUISVILLE	KY	40222	FOOD SERVICE	38.2663000	-85.6116000	2015-02-02 00:00:00	97	A	JADEPALACERESTAURANT	
33843	1063818	SPEEDWAY #9612	 	1101 BARDSTOWN ROAD		LOUISVILLE	KY	40204	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2387000	-85.7202000	2014-11-24 00:00:00	96	A	SPEEDWAY	
33843	1063819	SPEEDWAY #9612	 	1101 BARDSTOWN ROAD		LOUISVILLE	KY	40204	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2387000	-85.7202000	2014-11-24 00:00:00	95		SPEEDWAY	
33843	1099984	SPEEDWAY #9612	 	1101 BARDSTOWN ROAD		LOUISVILLE	KY	40204	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2387000	-85.7202000	2015-05-08 00:00:00	91	A	SPEEDWAY	
33843	1099985	SPEEDWAY #9612	 	1101 BARDSTOWN ROAD		LOUISVILLE	KY	40204	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2387000	-85.7202000	2015-05-08 00:00:00	96		SPEEDWAY	
33849	1040441	CIRCLE K #119	 	8801 OLD 3RD ST RD		LOUISVILLE	KY	40272	PRE-PACKAGED RETAIL	38.1161000	-85.8115000	2014-09-02 00:00:00	84		CIRCLEK	
33849	1044296	CIRCLE K #119	 	8801 OLD 3RD ST RD		LOUISVILLE	KY	40272	PRE-PACKAGED RETAIL	38.1161000	-85.8115000	2014-09-12 00:00:00	96		CIRCLEK	
33851	1068137	ST MATTHEWS MINI MART	 	316 WALLACE AVE		LOUISVILLE	KY	40207	PRE-PACKAGED RETAIL	38.2519000	-85.6576000	2014-12-10 00:00:00	95		STMATTHEWSMINIMART	
33854	1023058	BROWN HOTEL / MAIN KITCHEN	 	335 W BROADWAY		LOUISVILLE	KY	40202	FOOD SERVICE	38.2465000	-85.7580000	2014-06-30 00:00:00	97	A	BROWNHOTELMAINKITCHEN	
33854	1080465	BROWN HOTEL / MAIN KITCHEN	 	335 W BROADWAY		LOUISVILLE	KY	40202	FOOD SERVICE	38.2465000	-85.7580000	2015-02-10 00:00:00	97	A	BROWNHOTELMAINKITCHEN	
33858	1014067	TACO BELL/PIZZA HUT EXPRESS #2511	 	1069 BARDSTOWN RD		LOUISVILLE	KY	40204	FOOD SERVICE	38.2392000	-85.7218000	2014-06-03 00:00:00	94	A	TACOBELLPIZZAHUTEXPRESS	
33858	1065930	TACO BELL/PIZZA HUT EXPRESS #2511	 	1069 BARDSTOWN RD		LOUISVILLE	KY	40204	FOOD SERVICE	38.2392000	-85.7218000	2014-12-03 00:00:00	97	A	TACOBELLPIZZAHUTEXPRESS	
33863	1029075	THE BACK DOOR	 	1250 BARDSTOWN RD		LOUISVILLE	KY	40204	FOOD SERVICE	38.2348000	-85.7178000	2014-07-21 00:00:00	94	A	THEBACKDOOR	
33898	1049775	SPEEDWAY #9518	 	4308 BISHOP LN		LOUISVILLE	KY	40218	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1997000	-85.6866000	2014-10-01 00:00:00	100	A	SPEEDWAY	
33898	1049776	SPEEDWAY #9518	 	4308 BISHOP LN		LOUISVILLE	KY	40218	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1997000	-85.6866000	2014-10-01 00:00:00	100		SPEEDWAY	
33898	1079616	SPEEDWAY #9518	 	4308 BISHOP LN		LOUISVILLE	KY	40218	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1997000	-85.6866000	2015-02-05 00:00:00	95	A	SPEEDWAY	
33898	1079617	SPEEDWAY #9518	 	4308 BISHOP LN		LOUISVILLE	KY	40218	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1997000	-85.6866000	2015-02-05 00:00:00	95		SPEEDWAY	
33899	1069232	SENIOR NUTRITION PROGRAM	 	150 S. STATE STREET		LOUISVILLE	KY	40206	STATIONARY RESTRICTED CONCESSON	38.2557000	-85.7162000	2014-12-15 00:00:00	96		SENIORNUTRITIONPROGRAM	
33900	1038277	RYANS FAMILY STEAKHOUSE	 	5338 BARDSTOWN RD		LOUISVILLE	KY	40291	FOOD SERVICE	38.1680000	-85.6048000	2014-08-20 00:00:00	95	A	RYANSFAMILYSTEAKHOUSE	
33900	1085720	RYANS FAMILY STEAKHOUSE	 	5338 BARDSTOWN RD		LOUISVILLE	KY	40291	FOOD SERVICE	38.1680000	-85.6048000	2015-03-12 00:00:00	94	A	RYANSFAMILYSTEAKHOUSE	
33901	1063220	AUDUBON HOSPITAL FOOD SERVICE	 	1 AUDUBON PLAZA DR		LOUISVILLE	KY	40217	FOOD SERVICE	38.2151000	-85.7216000	2014-11-21 00:00:00	98	A	AUDUBONHOSPITALFOODSERVICE	
33901	1100265	AUDUBON HOSPITAL FOOD SERVICE	 	1 AUDUBON PLAZA DR		LOUISVILLE	KY	40217	FOOD SERVICE	38.2151000	-85.7216000	2015-05-12 00:00:00	100	A	AUDUBONHOSPITALFOODSERVICE	
33902	1034560	MCDONALD'S #31	 	4940 BROWNSBORO RD		LOUISVILLE	KY	40222	FOOD SERVICE	38.2828000	-85.6290000	2014-08-08 00:00:00	98	A	MCDONALDS	
33902	1079009	MCDONALD'S #31	 	4940 BROWNSBORO RD		LOUISVILLE	KY	40222	FOOD SERVICE	38.2828000	-85.6290000	2015-02-03 00:00:00	95	A	MCDONALDS	
33905	1059969	SPEEDWAY #9511	 	7430 TERRY RD		LOUISVILLE	KY	40258	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1451000	-85.8723000	2014-11-07 00:00:00	94	A	SPEEDWAY	
33905	1059970	SPEEDWAY #9511	 	7430 TERRY RD		LOUISVILLE	KY	40258	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1451000	-85.8723000	2014-11-07 00:00:00	94		SPEEDWAY	
33906	1023580	VINCENZO'S	 	150 S. 5TH ST		LOUISVILLE	KY	40201	FOOD SERVICE	38.2557000	-85.7586000	2014-07-01 00:00:00	94	A	VINCENZOS	
33906	1072918	VINCENZO'S	 	150 S. 5TH ST		LOUISVILLE	KY	40201	FOOD SERVICE	38.2557000	-85.7586000	2015-01-06 00:00:00	95	A	VINCENZOS	
33908	1052512	NEXT DOOR FOOD MART	 	3303 NEWBURG RD		LOUISVILLE	KY	40218	PRE-PACKAGED RETAIL	38.2009000	-85.6851000	2014-10-09 00:00:00	92		NEXTDOORFOODMART	
33909	1056898	SEELBACH EMPLOYEE CAFE	 	500 S. 4TH AVE		LOUISVILLE	KY	40202	FOOD SERVICE	38.2508000	-85.7578000	2014-10-28 00:00:00	100	A	SEELBACHEMPLOYEECAFE	
33909	1091392	SEELBACH EMPLOYEE CAFE	 	500 S. 4TH AVE		LOUISVILLE	KY	40202	FOOD SERVICE	38.2508000	-85.7578000	2015-04-06 00:00:00	99	A	SEELBACHEMPLOYEECAFE	
33910	1062342	PAUL'S FOOD MART	 	3420 FRANKFORT AVE		LOUISVILLE	KY	40207	SUPERMARKET WITH PROCESSING	38.2536000	-85.6683000	2014-11-18 00:00:00	99		PAULSFOODMART	
33913	1067695	GREAT WOK	 	2502 SOUTH PRESTON STREET		LOUISVILLE	KY	40217	FOOD SERVICE	38.2125000	-85.7416000	2014-12-09 00:00:00	90	A	GREATWOK	
33917	1052784	ARBY'S #1400	 	4948 U.S. HIGHWAY 42		LOUISVILLE	KY	40222	FOOD SERVICE	38.2851000	-85.6312000	2014-10-13 00:00:00	97	A	ARBYS	
33917	1088427	ARBY'S #1400	 	4948 U.S. HIGHWAY 42		LOUISVILLE	KY	40222	FOOD SERVICE	38.2851000	-85.6312000	2015-03-24 00:00:00	98	A	ARBYS	
33920	1023059	BROWN HOTEL / J. GRAHAM CAFE	 	335 W BROADWAY		LOUISVILLE	KY	40202	FOOD SERVICE	38.2465000	-85.7580000	2014-06-30 00:00:00	98	A	BROWNHOTELJGRAHAMCAFE	
33920	1080464	BROWN HOTEL / J. GRAHAM CAFE	 	335 W BROADWAY		LOUISVILLE	KY	40202	FOOD SERVICE	38.2465000	-85.7580000	2015-02-10 00:00:00	94	A	BROWNHOTELJGRAHAMCAFE	
33923	1051068	TACO BELL #3361	 	1817 S. BROOK ST		LOUISVILLE	KY	40208	FOOD SERVICE	38.2204000	-85.7558000	2014-10-06 00:00:00	89	A	TACOBELL	
33923	1092060	TACO BELL #3361	 	1817 S. BROOK ST		LOUISVILLE	KY	40208	FOOD SERVICE	38.2204000	-85.7558000	2015-04-07 00:00:00	94	A	TACOBELL	
33925	1069251	STOP N GO FOOD MART #1 LLC	 	5401 INDIAN OAKS CIRCLE		LOUISVILLE	KY	40219	SUPERMARKET WITH PROCESSING	38.1706000	-85.6869000	2014-12-16 00:00:00	91		STOPNGOFOODMARTLLC	
33927	1022707	KINDRED HOSPITAL-LOUISVILLE	 	1313 ST. ANTHONY PL		LOUISVILLE	KY	40204	FOOD SERVICE	38.2427000	-85.7321000	2014-06-27 00:00:00	98	A	KINDREDHOSPITALLOUISVILLE	
33927	1066731	KINDRED HOSPITAL-LOUISVILLE	 	1313 ST. ANTHONY PL		LOUISVILLE	KY	40204	FOOD SERVICE	38.2427000	-85.7321000	2014-12-05 00:00:00	99	A	KINDREDHOSPITALLOUISVILLE	
33929	1063825	CLIFTON FOOD MART	 	1904 FRANKFORT AVE		LOUISVILLE	KY	40206	SUPERMARKET WITH PROCESSING	38.2552000	-85.7128000	2014-11-25 00:00:00	97		CLIFTONFOODMART	
33935	1052798	KUHL'S LIQUORS & DELI	 	7302 GRADE LN		LOUISVILLE	KY	40219	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1441000	-85.7389000	2014-10-13 00:00:00	85	C	KUHLSLIQUORSDELI	
33935	1052799	KUHL'S LIQUORS & DELI	 	7302 GRADE LN		LOUISVILLE	KY	40219	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1441000	-85.7389000	2014-10-13 00:00:00	93		KUHLSLIQUORSDELI	
33935	1055517	KUHL'S LIQUORS & DELI	 	7302 GRADE LN		LOUISVILLE	KY	40219	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1441000	-85.7389000	2014-10-23 00:00:00	100	B	KUHLSLIQUORSDELI	
33935	1055518	KUHL'S LIQUORS & DELI	 	7302 GRADE LN		LOUISVILLE	KY	40219	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1441000	-85.7389000	2014-10-23 00:00:00	100		KUHLSLIQUORSDELI	
33935	1101566	KUHL'S LIQUORS & DELI	 	7302 GRADE LN		LOUISVILLE	KY	40219	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1441000	-85.7389000	2015-05-18 00:00:00	99	A	KUHLSLIQUORSDELI	
33935	1101567	KUHL'S LIQUORS & DELI	 	7302 GRADE LN		LOUISVILLE	KY	40219	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1441000	-85.7389000	2015-05-18 00:00:00	99		KUHLSLIQUORSDELI	
33938	1033869	GALT HOUSE EAST BANQUET KITCHEN	 	140 N. 4TH AVENUE		LOUISVILLE	KY	40203	FOOD SERVICE	38.2581000	-85.7568000	2014-08-06 00:00:00	96	A	GALTHOUSEEASTBANQUETKITCHEN	
33938	1073356	GALT HOUSE EAST BANQUET KITCHEN	 	140 N. 4TH AVENUE		LOUISVILLE	KY	40203	FOOD SERVICE	38.2581000	-85.7568000	2015-01-07 00:00:00	97	A	GALTHOUSEEASTBANQUETKITCHEN	
33952	1038281	BETTERWAY DELI - #4	 	4001 CANE RUN RD		LOUISVILLE	KY	40216	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2079000	-85.8252000	2014-08-19 00:00:00	92	A	BETTERWAYDELI	
33952	1038282	BETTERWAY DELI - #4	 	4001 CANE RUN RD		LOUISVILLE	KY	40216	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2079000	-85.8252000	2014-08-19 00:00:00	94		BETTERWAYDELI	
33952	1078447	BETTERWAY DELI - #4	 	4001 CANE RUN RD		LOUISVILLE	KY	40216	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2079000	-85.8252000	2015-01-30 00:00:00	92	A	BETTERWAYDELI	
33952	1078448	BETTERWAY DELI - #4	 	4001 CANE RUN RD		LOUISVILLE	KY	40216	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2079000	-85.8252000	2015-01-30 00:00:00	95		BETTERWAYDELI	
33953	1047988	WENDY'S	 	4029 POPLAR LEVEL RD		LOUISVILLE	KY	40217	FOOD SERVICE	38.1998000	-85.7076000	2014-09-26 00:00:00	98	A	WENDYS	
33953	1085411	WENDY'S	 	4029 POPLAR LEVEL RD		LOUISVILLE	KY	40217	FOOD SERVICE	38.1998000	-85.7076000	2015-03-11 00:00:00	98	A	WENDYS	
33955	1030806	TACO BELL #3362	 	8602 DIXIE HWY		LOUISVILLE	KY	40258	FOOD SERVICE	38.1272000	-85.8510000	2014-07-25 00:00:00	100	A	TACOBELL	
33955	1082017	TACO BELL #3362	 	8602 DIXIE HWY		LOUISVILLE	KY	40258	FOOD SERVICE	38.1272000	-85.8510000	2015-02-23 00:00:00	94	A	TACOBELL	
33962	1029900	EQUUS CONTINENTAL CUISINE	 	122 SEARS AVENUE		LOUISVILLE	KY	40207	FOOD SERVICE	38.2540000	-85.6468000	2014-07-23 00:00:00	95	A	EQUUSCONTINENTALCUISINE	
33966	1044887	THE OLD SPAGHETTI FACTORY	 	235 W. MARKET ST		LOUISVILLE	KY	40202	FOOD SERVICE	38.2552000	-85.7549000	2014-09-15 00:00:00	95	A	THEOLDSPAGHETTIFACTORY	
33966	1089519	THE OLD SPAGHETTI FACTORY	 	235 W. MARKET ST		LOUISVILLE	KY	40202	FOOD SERVICE	38.2552000	-85.7549000	2015-03-26 00:00:00	94	A	THEOLDSPAGHETTIFACTORY	
33970	1066732	THE FEED BAG	 	133 BRECKINRIDGE LN		LOUISVILLE	KY	40207	FOOD SERVICE	38.2522000	-85.6538000	2014-12-05 00:00:00	98	A	THEFEEDBAG	
33981	1014074	K.T.'S RESTAURANT & BAR	 	2300 LEXINGTON RD		LOUISVILLE	KY	40206	FOOD SERVICE	38.2452000	-85.7035000	2014-06-03 00:00:00	95	A	KTSRESTAURANTBAR	
33982	1023862	SPEEDWAY #9624	 	7002 OLD SHEPHERDSVILLE RD		LOUISVILLE	KY	40219	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1485000	-85.6605000	2014-07-02 00:00:00	97	A	SPEEDWAY	
33982	1023863	SPEEDWAY #9624	 	7002 OLD SHEPHERDSVILLE RD		LOUISVILLE	KY	40219	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1485000	-85.6605000	2014-07-02 00:00:00	97		SPEEDWAY	
33982	1072241	SPEEDWAY #9624	 	7002 OLD SHEPHERDSVILLE RD		LOUISVILLE	KY	40219	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1485000	-85.6605000	2015-01-02 00:00:00	97	A	SPEEDWAY	
33982	1072242	SPEEDWAY #9624	 	7002 OLD SHEPHERDSVILLE RD		LOUISVILLE	KY	40219	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1485000	-85.6605000	2015-01-02 00:00:00	96		SPEEDWAY	
33988	1034889	SPEEDWAY #9640	 	4720 DIXIE HWY		LOUISVILLE	KY	40216	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1748000	-85.8234000	2014-08-11 00:00:00	98	A	SPEEDWAY	
33988	1034890	SPEEDWAY #9640	 	4720 DIXIE HWY		LOUISVILLE	KY	40216	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1748000	-85.8234000	2014-08-11 00:00:00	98		SPEEDWAY	
33988	1076376	SPEEDWAY #9640	 	4720 DIXIE HWY		LOUISVILLE	KY	40216	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1748000	-85.8234000	2015-01-21 00:00:00	98	A	SPEEDWAY	
33988	1076377	SPEEDWAY #9640	 	4720 DIXIE HWY		LOUISVILLE	KY	40216	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1748000	-85.8234000	2015-01-21 00:00:00	98		SPEEDWAY	
33999	1055505	KFC/TACO BELL	 	4910 U.S. HIGHWAY 42		LOUISVILLE	KY	40222	FOOD SERVICE	38.2815000	-85.6339000	2014-10-23 00:00:00	100	A	KFCTACOBELL	
34001	1049761	WENDY'S #21	 	7601 SHELBYVILLE ROAD		LOUISVILLE	KY	40222	FOOD SERVICE	38.2498000	-85.6129000	2014-10-01 00:00:00	93	A	WENDYS	
34001	1082354	WENDY'S #21	 	7601 SHELBYVILLE ROAD		LOUISVILLE	KY	40222	FOOD SERVICE	38.2498000	-85.6129000	2015-02-24 00:00:00	97	A	WENDYS	
34003	1055870	THE HEALING PLACE SOUP KITCHEN	 	1020 W. MARKET ST		LOUISVILLE	KY	40202	FOOD SERVICE	38.2561000	-85.7675000	2014-10-22 00:00:00	90	A	THEHEALINGPLACESOUPKITCHEN	
34003	1095341	THE HEALING PLACE SOUP KITCHEN	 	1020 W. MARKET ST		LOUISVILLE	KY	40202	FOOD SERVICE	38.2561000	-85.7675000	2015-04-21 00:00:00	90	A	THEHEALINGPLACESOUPKITCHEN	
34008	1079035	CIRCLE K #3222	 	8320 OLD 3RD STREET RD		LOUISVILLE	KY	40272	SUPERMARKET WITH PROCESSING	38.1217000	-85.8035000	2015-02-03 00:00:00	90		CIRCLEK	
34008	1080235	CIRCLE K #3222	 	8320 OLD 3RD STREET RD		LOUISVILLE	KY	40272	SUPERMARKET WITH PROCESSING	38.1217000	-85.8035000	2015-02-09 00:00:00	94		CIRCLEK	
34009	1018645	UPTOWN CAFE	 	1624 BARDSTOWN RD		LOUISVILLE	KY	40205	FOOD SERVICE	38.2301000	-85.7040000	2014-06-13 00:00:00	99	A	UPTOWNCAFE	
34009	1075966	UPTOWN CAFE	 	1624 BARDSTOWN RD		LOUISVILLE	KY	40205	FOOD SERVICE	38.2301000	-85.7040000	2015-01-20 00:00:00	98	A	UPTOWNCAFE	
34011	1025415	TACO BELL #3376	 	4643 DIXIE HGWY		LOUISVILLE	KY	40216	FOOD SERVICE	38.1758000	-85.8210000	2014-07-08 00:00:00	99	A	TACOBELL	
34011	1069247	TACO BELL #3376	 	4643 DIXIE HGWY		LOUISVILLE	KY	40216	FOOD SERVICE	38.1758000	-85.8210000	2014-12-15 00:00:00	97	A	TACOBELL	
34011	1100003	TACO BELL #3376	 	4643 DIXIE HGWY		LOUISVILLE	KY	40216	FOOD SERVICE	38.1758000	-85.8210000	2015-05-11 00:00:00	96	A	TACOBELL	
34020	1052779	SPEEDWAY #9643	 	12102 SHELBYVILLE RD		LOUISVILLE	KY	40243	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2481000	-85.5306000	2014-10-13 00:00:00	97	A	SPEEDWAY	
34020	1052780	SPEEDWAY #9643	 	12102 SHELBYVILLE RD		LOUISVILLE	KY	40243	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2481000	-85.5306000	2014-10-13 00:00:00	96		SPEEDWAY	
34020	1092974	SPEEDWAY #9643	 	12102 SHELBYVILLE RD		LOUISVILLE	KY	40243	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2481000	-85.5306000	2015-04-13 00:00:00	99	A	SPEEDWAY	
34020	1092975	SPEEDWAY #9643	 	12102 SHELBYVILLE RD		LOUISVILLE	KY	40243	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2481000	-85.5306000	2015-04-13 00:00:00	97		SPEEDWAY	
34030	1056955	FRANCISCAN SHELTER HOUSE	 	748 S. PRESTON ST		LOUISVILLE	KY	40203	FOOD SERVICE	38.2433000	-85.7481000	2014-10-29 00:00:00	92	A	FRANCISCANSHELTERHOUSE	
34030	1100525	FRANCISCAN SHELTER HOUSE	 	748 S. PRESTON ST		LOUISVILLE	KY	40203	FOOD SERVICE	38.2433000	-85.7481000	2015-05-12 00:00:00	89	A	FRANCISCANSHELTERHOUSE	
34035	1012519	BURGER KING #5044	 	2622 W. BROADWAY		LOUISVILLE	KY	40211	FOOD SERVICE	38.2491000	-85.7960000	2014-05-28 00:00:00	93	A	BURGERKING	
34035	1055510	BURGER KING #5044	 	2622 W. BROADWAY		LOUISVILLE	KY	40211	FOOD SERVICE	38.2491000	-85.7960000	2014-10-23 00:00:00	94	A	BURGERKING	
34035	1088186	BURGER KING #5044	 	2622 W. BROADWAY		LOUISVILLE	KY	40211	FOOD SERVICE	38.2491000	-85.7960000	2015-03-23 00:00:00	84	C	BURGERKING	
34035	1090611	BURGER KING #5044	 	2622 W. BROADWAY		LOUISVILLE	KY	40211	FOOD SERVICE	38.2491000	-85.7960000	2015-04-01 00:00:00	97	A	BURGERKING	
34038	1019427	SAINTS P & P	 	131 BRECKENRIDGE LANE		LOUISVILLE	KY	40207	FOOD SERVICE	38.2521000	-85.6544000	2014-06-18 00:00:00	95	A	SAINTSPP	
34038	1070552	SAINTS P & P	 	131 BRECKENRIDGE LANE		LOUISVILLE	KY	40207	FOOD SERVICE	38.2521000	-85.6544000	2014-12-19 00:00:00	97	A	SAINTSPP	
34041	1036008	MARY QUEEN OF PEACE BALLFIELD / CONCESSION	 	4005 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE	38.1912000	-85.8073000	2014-08-13 00:00:00	99	A	MARYQUEENOFPEACEBALLFIELDCONCESSION	
34041	1079020	MARY QUEEN OF PEACE BALLFIELD / CONCESSION	 	4005 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE	38.1912000	-85.8073000	2015-02-03 00:00:00	100	A	MARYQUEENOFPEACEBALLFIELDCONCESSION	
34043	1013151	RALLY'S #103	 	8601 PRESTON HWY		LOUISVILLE	KY	40219	FOOD SERVICE	38.1283000	-85.6808000	2014-05-30 00:00:00	93	A	RALLYS	
34043	1063853	RALLY'S #103	 	8601 PRESTON HWY		LOUISVILLE	KY	40219	FOOD SERVICE	38.1283000	-85.6808000	2014-11-24 00:00:00	98	A	RALLYS	
34044	1044899	JC'S CIGARETTE OUTLET #19	 	6720 OUTER LOOP		LOUISVILLE	KY	40228	SUPERMARKET WITH PROCESSING	38.1373000	-85.6352000	2014-09-15 00:00:00	86		JCSCIGARETTEOUTLET	
34044	1048859	JC'S CIGARETTE OUTLET #19	 	6720 OUTER LOOP		LOUISVILLE	KY	40228	SUPERMARKET WITH PROCESSING	38.1373000	-85.6352000	2014-09-29 00:00:00	82		JCSCIGARETTEOUTLET	
34055	1018229	KENTUCKY SHAKESPEARE FESTIVAL CONCESSION-CENTRAL P	 	1340 S. 4TH STREET		LOUISVILLE	KY	40208	MOBILE RESTRICTED CONCESSION	38.2301000	-85.7631000	2014-06-14 00:00:00	96		KENTUCKYSHAKESPEAREFESTIVALCONCESSIONCENTRALP	
34068	1041903	ST. VINCENT DEPAUL CENTER	 	1034 S. JACKSON ST		LOUISVILLE	KY	40203	FOOD SERVICE	38.2363000	-85.7476000	2014-09-08 00:00:00	94	A	STVINCENTDEPAULCENTER	
34068	1087286	ST. VINCENT DEPAUL CENTER	 	1034 S. JACKSON ST		LOUISVILLE	KY	40203	FOOD SERVICE	38.2363000	-85.7476000	2015-03-17 00:00:00	91	A	STVINCENTDEPAULCENTER	
34073	1061122	BRISTOL BAR & GRILLE - EAST	 	300 N. HURSTBOURNE PARKWAY		LOUISVILLE	KY	40222	FOOD SERVICE	38.2509000	-85.5800000	2014-11-12 00:00:00	97	A	BRISTOLBARGRILLEEAST	
34092	1070903	CUMBERLAND BREWS	 	1576 BARDSTOWN ROAD		LOUISVILLE	KY	40205	FOOD SERVICE	38.2309000	-85.7055000	2014-12-17 00:00:00	98	A	CUMBERLANDBREWS	
34092	1101482	CUMBERLAND BREWS	 	1576 BARDSTOWN ROAD		LOUISVILLE	KY	40205	FOOD SERVICE	38.2309000	-85.7055000	2015-05-06 00:00:00	95	A	CUMBERLANDBREWS	
34097	1062335	MCDONALD'S RESTAURANT #7940	 	3350 PRESTON HIGHWAY		LOUISVILLE	KY	40213	FOOD SERVICE	38.1978000	-85.7322000	2014-11-18 00:00:00	99	A	MCDONALDSRESTAURANT	
34097	1091025	MCDONALD'S RESTAURANT #7940	 	3350 PRESTON HIGHWAY		LOUISVILLE	KY	40213	FOOD SERVICE	38.1978000	-85.7322000	2015-04-03 00:00:00	98	A	MCDONALDSRESTAURANT	
34102	1061150	SPEEDWAY #9645	 	7400 OLD 3RD STREET ROAD		LOUISVILLE	KY	40214	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1459000	-85.7760000	2014-11-12 00:00:00	100	A	SPEEDWAY	
34102	1061151	SPEEDWAY #9645	 	7400 OLD 3RD STREET ROAD		LOUISVILLE	KY	40214	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1459000	-85.7760000	2014-11-12 00:00:00	100		SPEEDWAY	
34102	1095974	SPEEDWAY #9645	 	7400 OLD 3RD STREET ROAD		LOUISVILLE	KY	40214	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1459000	-85.7760000	2015-04-24 00:00:00	94	A	SPEEDWAY	
